timestamp,source_ip,destination_ip,packet_size,malicious
2024-11-17 14:11:31.084766,10.0.0.1,192.168.1.100,913,0
2024-11-17 14:11:32.084766,192.168.1.2,192.168.1.101,1108,0
2024-11-17 14:11:33.084766,192.168.1.1,192.168.1.101,1017,0
2024-11-17 14:11:34.084766,172.16.0.1,172.16.0.2,377,0
2024-11-17 14:11:35.084766,10.0.0.1,10.0.0.2,1114,0
2024-11-17 14:11:36.084766,172.16.0.1,10.0.0.2,1160,0
2024-11-17 14:11:37.084766,192.168.1.1,172.16.0.2,1236,0
2024-11-17 14:11:38.084766,10.0.0.1,192.168.1.101,721,0
2024-11-17 14:11:39.084766,192.168.1.1,10.0.0.2,632,0
2024-11-17 14:11:40.084766,10.0.0.1,192.168.1.100,1015,0
2024-11-17 14:11:41.084766,10.0.0.1,192.168.1.101,236,0
2024-11-17 14:11:42.084766,172.16.0.1,10.0.0.2,89,0
2024-11-17 14:11:43.084766,192.168.1.2,192.168.1.101,569,0
2024-11-17 14:11:44.084766,10.0.0.1,172.16.0.2,407,0
2024-11-17 14:11:45.084766,192.168.1.1,172.16.0.2,856,0
2024-11-17 14:11:46.084766,192.168.1.1,10.0.0.2,662,0
2024-11-17 14:11:47.084766,192.168.1.1,192.168.1.101,1424,0
2024-11-17 14:11:48.084766,192.168.1.2,172.16.0.2,47,0
2024-11-17 14:11:49.084766,172.16.0.1,192.168.1.101,1081,0
2024-11-17 14:11:50.084766,10.0.0.1,172.16.0.2,771,0
2024-11-17 14:11:51.084766,172.16.0.1,192.168.1.100,289,0
2024-11-17 14:11:52.084766,192.168.1.1,172.16.0.2,1313,0
2024-11-17 14:11:53.084766,192.168.1.2,192.168.1.100,1107,0
2024-11-17 14:11:54.084766,10.0.0.1,192.168.1.100,1115,0
2024-11-17 14:11:55.084766,192.168.1.2,192.168.1.101,158,0
2024-11-17 14:11:56.084766,172.16.0.1,10.0.0.2,151,0
2024-11-17 14:11:57.084766,192.168.1.1,172.16.0.2,1143,0
2024-11-17 14:11:58.084766,192.168.1.1,10.0.0.2,521,0
2024-11-17 14:11:59.084766,10.0.0.1,192.168.1.100,1306,0
2024-11-17 14:12:00.084766,192.168.1.1,192.168.1.101,891,0
2024-11-17 14:12:01.084766,192.168.1.1,192.168.1.101,495,0
2024-11-17 14:12:02.084766,172.16.0.1,192.168.1.101,484,0
2024-11-17 14:12:03.084766,192.168.1.1,192.168.1.101,581,0
2024-11-17 14:12:04.084766,172.16.0.1,10.0.0.2,1092,0
2024-11-17 14:12:05.084766,172.16.0.1,10.0.0.2,993,1
2024-11-17 14:12:06.084766,172.16.0.1,172.16.0.2,806,0
2024-11-17 14:12:07.084766,10.0.0.1,192.168.1.100,1286,0
2024-11-17 14:12:08.084766,172.16.0.1,192.168.1.101,1416,1
2024-11-17 14:12:09.084766,172.16.0.1,192.168.1.101,745,0
2024-11-17 14:12:10.084766,10.0.0.1,10.0.0.2,935,0
2024-11-17 14:12:11.084766,192.168.1.1,192.168.1.101,1361,0
2024-11-17 14:12:12.084766,192.168.1.2,10.0.0.2,311,0
2024-11-17 14:12:13.084766,192.168.1.1,192.168.1.101,551,0
2024-11-17 14:12:14.084766,10.0.0.1,192.168.1.100,931,0
2024-11-17 14:12:15.084766,192.168.1.1,172.16.0.2,192,0
2024-11-17 14:12:16.084766,172.16.0.1,192.168.1.101,358,0
2024-11-17 14:12:17.084766,172.16.0.1,192.168.1.100,531,0
2024-11-17 14:12:18.084766,10.0.0.1,192.168.1.100,500,0
2024-11-17 14:12:19.084766,192.168.1.2,10.0.0.2,1370,0
2024-11-17 14:12:20.084766,192.168.1.1,172.16.0.2,1341,0
2024-11-17 14:12:21.084766,192.168.1.1,192.168.1.100,645,0
2024-11-17 14:12:22.084766,192.168.1.1,192.168.1.100,86,0
2024-11-17 14:12:23.084766,192.168.1.1,172.16.0.2,1348,0
2024-11-17 14:12:24.084766,192.168.1.2,172.16.0.2,1128,0
2024-11-17 14:12:25.084766,192.168.1.2,192.168.1.101,531,0
2024-11-17 14:12:26.084766,10.0.0.1,10.0.0.2,743,0
2024-11-17 14:12:27.084766,192.168.1.2,192.168.1.101,767,0
2024-11-17 14:12:28.084766,192.168.1.1,10.0.0.2,475,1
2024-11-17 14:12:29.084766,192.168.1.1,10.0.0.2,1467,0
2024-11-17 14:12:30.084766,192.168.1.1,172.16.0.2,1141,0
2024-11-17 14:12:31.084766,192.168.1.2,192.168.1.101,1267,1
2024-11-17 14:12:32.084766,10.0.0.1,172.16.0.2,756,0
2024-11-17 14:12:33.084766,10.0.0.1,192.168.1.100,901,0
2024-11-17 14:12:34.084766,192.168.1.2,172.16.0.2,658,0
2024-11-17 14:12:35.084766,192.168.1.1,172.16.0.2,674,0
2024-11-17 14:12:36.084766,192.168.1.2,192.168.1.101,1284,0
2024-11-17 14:12:37.084766,10.0.0.1,192.168.1.100,1136,0
2024-11-17 14:12:38.084766,192.168.1.2,192.168.1.101,1307,0
2024-11-17 14:12:39.084766,192.168.1.1,192.168.1.101,962,0
2024-11-17 14:12:40.084766,192.168.1.1,192.168.1.101,1361,0
2024-11-17 14:12:41.084766,192.168.1.2,192.168.1.100,338,0
2024-11-17 14:12:42.084766,10.0.0.1,172.16.0.2,1426,0
2024-11-17 14:12:43.084766,172.16.0.1,192.168.1.100,1434,0
2024-11-17 14:12:44.084766,10.0.0.1,10.0.0.2,237,1
2024-11-17 14:12:45.084766,192.168.1.2,10.0.0.2,1166,0
2024-11-17 14:12:46.084766,192.168.1.1,192.168.1.100,981,0
2024-11-17 14:12:47.084766,192.168.1.2,192.168.1.100,1069,0
2024-11-17 14:12:48.084766,10.0.0.1,192.168.1.100,908,0
2024-11-17 14:12:49.084766,192.168.1.2,192.168.1.101,537,0
2024-11-17 14:12:50.084766,192.168.1.1,192.168.1.100,832,0
2024-11-17 14:12:51.084766,192.168.1.1,172.16.0.2,774,0
2024-11-17 14:12:52.084766,192.168.1.2,192.168.1.100,1377,0
2024-11-17 14:12:53.084766,192.168.1.2,10.0.0.2,708,0
2024-11-17 14:12:54.084766,192.168.1.1,172.16.0.2,266,0
2024-11-17 14:12:55.084766,192.168.1.1,192.168.1.100,212,0
2024-11-17 14:12:56.084766,10.0.0.1,192.168.1.101,1151,0
2024-11-17 14:12:57.084766,172.16.0.1,172.16.0.2,1135,0
2024-11-17 14:12:58.084766,172.16.0.1,172.16.0.2,448,0
2024-11-17 14:12:59.084766,192.168.1.1,192.168.1.101,577,0
2024-11-17 14:13:00.084766,172.16.0.1,192.168.1.101,1128,0
2024-11-17 14:13:01.084766,10.0.0.1,172.16.0.2,103,0
2024-11-17 14:13:02.084766,192.168.1.1,172.16.0.2,32,0
2024-11-17 14:13:03.084766,192.168.1.1,172.16.0.2,492,0
2024-11-17 14:13:04.084766,10.0.0.1,172.16.0.2,507,0
2024-11-17 14:13:05.084766,192.168.1.1,192.168.1.101,1016,0
2024-11-17 14:13:06.084766,192.168.1.1,10.0.0.2,881,0
2024-11-17 14:13:07.084766,10.0.0.1,10.0.0.2,633,0
2024-11-17 14:13:08.084766,172.16.0.1,192.168.1.100,285,0
2024-11-17 14:13:09.084766,10.0.0.1,192.168.1.101,1386,0
2024-11-17 14:13:10.084766,10.0.0.1,192.168.1.101,948,0
2024-11-17 14:13:11.084766,10.0.0.1,192.168.1.100,425,0
2024-11-17 14:13:12.084766,192.168.1.1,10.0.0.2,1203,0
2024-11-17 14:13:13.084766,192.168.1.2,10.0.0.2,1346,0
2024-11-17 14:13:14.084766,10.0.0.1,172.16.0.2,1443,0
2024-11-17 14:13:15.084766,172.16.0.1,172.16.0.2,444,0
2024-11-17 14:13:16.084766,172.16.0.1,192.168.1.101,1202,0
2024-11-17 14:13:17.084766,172.16.0.1,10.0.0.2,1393,0
2024-11-17 14:13:18.084766,10.0.0.1,192.168.1.100,153,0
2024-11-17 14:13:19.084766,192.168.1.2,10.0.0.2,486,0
2024-11-17 14:13:20.084766,172.16.0.1,192.168.1.100,961,0
2024-11-17 14:13:21.084766,10.0.0.1,192.168.1.101,631,0
2024-11-17 14:13:22.084766,172.16.0.1,192.168.1.101,1071,1
2024-11-17 14:13:23.084766,192.168.1.1,10.0.0.2,756,0
2024-11-17 14:13:24.084766,192.168.1.1,10.0.0.2,358,0
2024-11-17 14:13:25.084766,10.0.0.1,192.168.1.100,144,0
2024-11-17 14:13:26.084766,10.0.0.1,192.168.1.101,1063,0
2024-11-17 14:13:27.084766,192.168.1.2,172.16.0.2,379,0
2024-11-17 14:13:28.084766,192.168.1.2,10.0.0.2,936,0
2024-11-17 14:13:29.084766,10.0.0.1,192.168.1.101,1084,0
2024-11-17 14:13:30.084766,192.168.1.2,192.168.1.100,1075,0
2024-11-17 14:13:31.084766,192.168.1.2,192.168.1.101,1357,0
2024-11-17 14:13:32.084766,192.168.1.2,192.168.1.101,1362,0
2024-11-17 14:13:33.084766,192.168.1.1,10.0.0.2,1179,0
2024-11-17 14:13:34.084766,192.168.1.1,10.0.0.2,1444,0
2024-11-17 14:13:35.084766,192.168.1.1,192.168.1.100,61,0
2024-11-17 14:13:36.084766,172.16.0.1,10.0.0.2,545,0
2024-11-17 14:13:37.084766,192.168.1.2,172.16.0.2,690,0
2024-11-17 14:13:38.084766,192.168.1.2,192.168.1.100,1034,0
2024-11-17 14:13:39.084766,192.168.1.2,10.0.0.2,288,1
2024-11-17 14:13:40.084766,192.168.1.2,10.0.0.2,825,0
2024-11-17 14:13:41.084766,172.16.0.1,172.16.0.2,1310,0
2024-11-17 14:13:42.084766,10.0.0.1,192.168.1.101,124,0
2024-11-17 14:13:43.084766,192.168.1.1,192.168.1.100,587,0
2024-11-17 14:13:44.084766,192.168.1.2,10.0.0.2,250,0
2024-11-17 14:13:45.084766,10.0.0.1,192.168.1.100,852,0
2024-11-17 14:13:46.084766,192.168.1.1,172.16.0.2,1447,0
2024-11-17 14:13:47.084766,192.168.1.1,192.168.1.100,1027,0
2024-11-17 14:13:48.084766,172.16.0.1,10.0.0.2,101,0
2024-11-17 14:13:49.084766,192.168.1.2,10.0.0.2,1022,0
2024-11-17 14:13:50.084766,10.0.0.1,172.16.0.2,930,0
2024-11-17 14:13:51.084766,172.16.0.1,172.16.0.2,981,0
2024-11-17 14:13:52.084766,10.0.0.1,192.168.1.100,1126,0
2024-11-17 14:13:53.084766,192.168.1.2,10.0.0.2,518,0
2024-11-17 14:13:54.084766,192.168.1.2,172.16.0.2,26,0
2024-11-17 14:13:55.084766,10.0.0.1,10.0.0.2,1171,0
2024-11-17 14:13:56.084766,192.168.1.1,10.0.0.2,351,0
2024-11-17 14:13:57.084766,10.0.0.1,192.168.1.101,43,0
2024-11-17 14:13:58.084766,192.168.1.2,192.168.1.101,347,0
2024-11-17 14:13:59.084766,172.16.0.1,192.168.1.100,455,0
2024-11-17 14:14:00.084766,172.16.0.1,172.16.0.2,1471,0
2024-11-17 14:14:01.084766,192.168.1.1,172.16.0.2,393,0
2024-11-17 14:14:02.084766,172.16.0.1,10.0.0.2,460,0
2024-11-17 14:14:03.084766,192.168.1.2,172.16.0.2,918,1
2024-11-17 14:14:04.084766,172.16.0.1,172.16.0.2,1111,0
2024-11-17 14:14:05.084766,192.168.1.2,172.16.0.2,1219,0
2024-11-17 14:14:06.084766,192.168.1.2,192.168.1.101,777,0
2024-11-17 14:14:07.084766,192.168.1.1,10.0.0.2,149,0
2024-11-17 14:14:08.084766,172.16.0.1,192.168.1.101,1363,0
2024-11-17 14:14:09.084766,192.168.1.1,192.168.1.101,1070,0
2024-11-17 14:14:10.084766,192.168.1.1,10.0.0.2,1156,0
2024-11-17 14:14:11.084766,172.16.0.1,192.168.1.100,1299,0
2024-11-17 14:14:12.084766,172.16.0.1,192.168.1.101,1181,0
2024-11-17 14:14:13.084766,192.168.1.1,172.16.0.2,1110,0
2024-11-17 14:14:14.084766,172.16.0.1,192.168.1.101,476,0
2024-11-17 14:14:15.084766,172.16.0.1,10.0.0.2,877,0
2024-11-17 14:14:16.084766,172.16.0.1,192.168.1.100,1232,0
2024-11-17 14:14:17.084766,192.168.1.1,192.168.1.100,1251,0
2024-11-17 14:14:18.084766,192.168.1.2,192.168.1.100,1275,0
2024-11-17 14:14:19.084766,10.0.0.1,10.0.0.2,1480,0
2024-11-17 14:14:20.084766,172.16.0.1,192.168.1.101,296,0
2024-11-17 14:14:21.084766,172.16.0.1,172.16.0.2,1013,0
2024-11-17 14:14:22.084766,192.168.1.1,192.168.1.100,1249,0
2024-11-17 14:14:23.084766,192.168.1.2,172.16.0.2,423,0
2024-11-17 14:14:24.084766,172.16.0.1,10.0.0.2,902,0
2024-11-17 14:14:25.084766,10.0.0.1,192.168.1.101,715,0
2024-11-17 14:14:26.084766,172.16.0.1,192.168.1.100,599,0
2024-11-17 14:14:27.084766,172.16.0.1,172.16.0.2,856,0
2024-11-17 14:14:28.084766,192.168.1.2,192.168.1.100,240,0
2024-11-17 14:14:29.084766,10.0.0.1,172.16.0.2,234,0
2024-11-17 14:14:30.084766,192.168.1.2,172.16.0.2,1141,0
2024-11-17 14:14:31.084766,192.168.1.1,10.0.0.2,1384,0
2024-11-17 14:14:32.084766,172.16.0.1,10.0.0.2,891,0
2024-11-17 14:14:33.084766,172.16.0.1,192.168.1.101,70,0
2024-11-17 14:14:34.084766,10.0.0.1,192.168.1.100,302,0
2024-11-17 14:14:35.084766,192.168.1.2,192.168.1.101,1394,0
2024-11-17 14:14:36.084766,192.168.1.1,192.168.1.100,1233,0
2024-11-17 14:14:37.084766,172.16.0.1,192.168.1.101,1451,0
2024-11-17 14:14:38.084766,192.168.1.1,10.0.0.2,211,0
2024-11-17 14:14:39.084766,172.16.0.1,192.168.1.101,1107,1
2024-11-17 14:14:40.084766,172.16.0.1,192.168.1.101,930,0
2024-11-17 14:14:41.084766,192.168.1.1,172.16.0.2,853,0
2024-11-17 14:14:42.084766,172.16.0.1,192.168.1.101,1394,0
2024-11-17 14:14:43.084766,172.16.0.1,192.168.1.100,784,0
2024-11-17 14:14:44.084766,172.16.0.1,192.168.1.101,758,1
2024-11-17 14:14:45.084766,192.168.1.1,10.0.0.2,47,1
2024-11-17 14:14:46.084766,192.168.1.2,192.168.1.101,1420,0
2024-11-17 14:14:47.084766,192.168.1.1,172.16.0.2,1133,0
2024-11-17 14:14:48.084766,192.168.1.1,172.16.0.2,777,0
2024-11-17 14:14:49.084766,192.168.1.2,172.16.0.2,159,0
2024-11-17 14:14:50.084766,172.16.0.1,10.0.0.2,1391,0
2024-11-17 14:14:51.084766,10.0.0.1,192.168.1.100,1128,0
2024-11-17 14:14:52.084766,172.16.0.1,10.0.0.2,603,0
2024-11-17 14:14:53.084766,172.16.0.1,192.168.1.101,1336,0
2024-11-17 14:14:54.084766,192.168.1.2,192.168.1.101,232,0
2024-11-17 14:14:55.084766,192.168.1.1,10.0.0.2,815,0
2024-11-17 14:14:56.084766,192.168.1.1,172.16.0.2,459,0
2024-11-17 14:14:57.084766,192.168.1.1,172.16.0.2,573,0
2024-11-17 14:14:58.084766,172.16.0.1,10.0.0.2,834,0
2024-11-17 14:14:59.084766,10.0.0.1,172.16.0.2,1306,0
2024-11-17 14:15:00.084766,10.0.0.1,192.168.1.100,888,0
2024-11-17 14:15:01.084766,192.168.1.1,172.16.0.2,1310,0
2024-11-17 14:15:02.084766,172.16.0.1,172.16.0.2,1278,0
2024-11-17 14:15:03.084766,192.168.1.2,192.168.1.100,94,0
2024-11-17 14:15:04.084766,172.16.0.1,172.16.0.2,358,0
2024-11-17 14:15:05.084766,192.168.1.2,172.16.0.2,246,0
2024-11-17 14:15:06.084766,192.168.1.1,172.16.0.2,743,0
2024-11-17 14:15:07.084766,10.0.0.1,10.0.0.2,38,0
2024-11-17 14:15:08.084766,192.168.1.2,192.168.1.101,872,0
2024-11-17 14:15:09.084766,10.0.0.1,192.168.1.101,722,0
2024-11-17 14:15:10.084766,10.0.0.1,172.16.0.2,817,0
2024-11-17 14:15:11.084766,192.168.1.1,192.168.1.100,29,0
2024-11-17 14:15:12.084766,192.168.1.1,10.0.0.2,931,0
2024-11-17 14:15:13.084766,192.168.1.2,10.0.0.2,965,0
2024-11-17 14:15:14.084766,10.0.0.1,192.168.1.100,701,0
2024-11-17 14:15:15.084766,192.168.1.2,192.168.1.100,1073,0
2024-11-17 14:15:16.084766,192.168.1.2,10.0.0.2,293,0
2024-11-17 14:15:17.084766,192.168.1.2,192.168.1.100,262,0
2024-11-17 14:15:18.084766,192.168.1.1,172.16.0.2,1067,0
2024-11-17 14:15:19.084766,192.168.1.2,172.16.0.2,1131,0
2024-11-17 14:15:20.084766,192.168.1.1,172.16.0.2,1108,0
2024-11-17 14:15:21.084766,192.168.1.1,192.168.1.100,674,0
2024-11-17 14:15:22.084766,172.16.0.1,192.168.1.100,147,0
2024-11-17 14:15:23.084766,192.168.1.2,10.0.0.2,743,0
2024-11-17 14:15:24.084766,192.168.1.2,172.16.0.2,315,0
2024-11-17 14:15:25.084766,192.168.1.1,172.16.0.2,153,0
2024-11-17 14:15:26.084766,192.168.1.2,10.0.0.2,1283,0
2024-11-17 14:15:27.084766,10.0.0.1,172.16.0.2,70,0
2024-11-17 14:15:28.084766,10.0.0.1,10.0.0.2,683,0
2024-11-17 14:15:29.084766,192.168.1.1,192.168.1.100,379,0
2024-11-17 14:15:30.084766,192.168.1.1,10.0.0.2,318,0
2024-11-17 14:15:31.084766,172.16.0.1,192.168.1.101,1022,0
2024-11-17 14:15:32.084766,172.16.0.1,172.16.0.2,138,0
2024-11-17 14:15:33.084766,192.168.1.2,172.16.0.2,712,0
2024-11-17 14:15:34.084766,10.0.0.1,192.168.1.101,1310,0
2024-11-17 14:15:35.084766,172.16.0.1,192.168.1.101,560,0
2024-11-17 14:15:36.084766,172.16.0.1,10.0.0.2,233,0
2024-11-17 14:15:37.084766,192.168.1.1,192.168.1.101,1134,0
2024-11-17 14:15:38.084766,192.168.1.2,10.0.0.2,1064,0
2024-11-17 14:15:39.084766,192.168.1.1,192.168.1.100,451,0
2024-11-17 14:15:40.084766,192.168.1.1,10.0.0.2,649,0
2024-11-17 14:15:41.084766,10.0.0.1,172.16.0.2,499,0
2024-11-17 14:15:42.084766,172.16.0.1,172.16.0.2,861,0
2024-11-17 14:15:43.084766,172.16.0.1,172.16.0.2,565,0
2024-11-17 14:15:44.084766,172.16.0.1,10.0.0.2,782,0
2024-11-17 14:15:45.084766,172.16.0.1,192.168.1.101,703,0
2024-11-17 14:15:46.084766,192.168.1.2,192.168.1.100,672,1
2024-11-17 14:15:47.084766,172.16.0.1,172.16.0.2,1303,0
2024-11-17 14:15:48.084766,10.0.0.1,192.168.1.101,782,0
2024-11-17 14:15:49.084766,192.168.1.2,10.0.0.2,1126,0
2024-11-17 14:15:50.084766,192.168.1.2,192.168.1.101,1327,0
2024-11-17 14:15:51.084766,172.16.0.1,192.168.1.100,1430,0
2024-11-17 14:15:52.084766,192.168.1.1,10.0.0.2,990,0
2024-11-17 14:15:53.084766,172.16.0.1,192.168.1.101,781,0
2024-11-17 14:15:54.084766,192.168.1.1,10.0.0.2,118,1
2024-11-17 14:15:55.084766,192.168.1.1,192.168.1.101,589,0
2024-11-17 14:15:56.084766,192.168.1.1,192.168.1.100,1048,0
2024-11-17 14:15:57.084766,10.0.0.1,192.168.1.101,1338,0
2024-11-17 14:15:58.084766,10.0.0.1,192.168.1.100,1417,0
2024-11-17 14:15:59.084766,192.168.1.1,10.0.0.2,1308,0
2024-11-17 14:16:00.084766,192.168.1.1,172.16.0.2,1428,0
2024-11-17 14:16:01.084766,172.16.0.1,192.168.1.101,1064,0
2024-11-17 14:16:02.084766,172.16.0.1,172.16.0.2,1070,0
2024-11-17 14:16:03.084766,192.168.1.2,192.168.1.100,761,0
2024-11-17 14:16:04.084766,192.168.1.2,192.168.1.100,1473,0
2024-11-17 14:16:05.084766,172.16.0.1,192.168.1.100,1198,0
2024-11-17 14:16:06.084766,172.16.0.1,10.0.0.2,1163,0
2024-11-17 14:16:07.084766,172.16.0.1,10.0.0.2,282,0
2024-11-17 14:16:08.084766,10.0.0.1,192.168.1.100,314,0
2024-11-17 14:16:09.084766,10.0.0.1,192.168.1.101,61,0
2024-11-17 14:16:10.084766,10.0.0.1,10.0.0.2,829,0
2024-11-17 14:16:11.084766,172.16.0.1,10.0.0.2,1245,0
2024-11-17 14:16:12.084766,192.168.1.1,172.16.0.2,354,0
2024-11-17 14:16:13.084766,10.0.0.1,10.0.0.2,435,0
2024-11-17 14:16:14.084766,172.16.0.1,10.0.0.2,1030,0
2024-11-17 14:16:15.084766,10.0.0.1,192.168.1.101,1280,0
2024-11-17 14:16:16.084766,10.0.0.1,192.168.1.101,241,0
2024-11-17 14:16:17.084766,172.16.0.1,10.0.0.2,1039,0
2024-11-17 14:16:18.084766,192.168.1.2,192.168.1.100,1042,0
2024-11-17 14:16:19.084766,192.168.1.2,192.168.1.101,808,0
2024-11-17 14:16:20.084766,192.168.1.2,172.16.0.2,317,0
2024-11-17 14:16:21.084766,10.0.0.1,172.16.0.2,232,0
2024-11-17 14:16:22.084766,172.16.0.1,10.0.0.2,1448,0
2024-11-17 14:16:23.084766,172.16.0.1,10.0.0.2,1271,0
2024-11-17 14:16:24.084766,192.168.1.2,192.168.1.101,261,1
2024-11-17 14:16:25.084766,172.16.0.1,192.168.1.100,1200,0
2024-11-17 14:16:26.084766,172.16.0.1,10.0.0.2,510,0
2024-11-17 14:16:27.084766,192.168.1.2,192.168.1.101,112,0
2024-11-17 14:16:28.084766,10.0.0.1,192.168.1.101,800,0
2024-11-17 14:16:29.084766,192.168.1.1,10.0.0.2,867,1
2024-11-17 14:16:30.084766,10.0.0.1,192.168.1.101,1469,0
2024-11-17 14:16:31.084766,172.16.0.1,172.16.0.2,528,0
2024-11-17 14:16:32.084766,192.168.1.1,192.168.1.100,1486,0
2024-11-17 14:16:33.084766,192.168.1.1,192.168.1.100,330,0
2024-11-17 14:16:34.084766,192.168.1.1,172.16.0.2,1372,0
2024-11-17 14:16:35.084766,192.168.1.1,172.16.0.2,71,0
2024-11-17 14:16:36.084766,172.16.0.1,10.0.0.2,1364,0
2024-11-17 14:16:37.084766,172.16.0.1,172.16.0.2,155,0
2024-11-17 14:16:38.084766,10.0.0.1,172.16.0.2,739,0
2024-11-17 14:16:39.084766,172.16.0.1,10.0.0.2,370,0
2024-11-17 14:16:40.084766,172.16.0.1,192.168.1.100,67,1
2024-11-17 14:16:41.084766,192.168.1.1,192.168.1.100,161,0
2024-11-17 14:16:42.084766,10.0.0.1,192.168.1.100,559,0
2024-11-17 14:16:43.084766,172.16.0.1,192.168.1.101,1496,0
2024-11-17 14:16:44.084766,192.168.1.1,10.0.0.2,158,0
2024-11-17 14:16:45.084766,192.168.1.1,10.0.0.2,706,0
2024-11-17 14:16:46.084766,192.168.1.2,10.0.0.2,639,0
2024-11-17 14:16:47.084766,192.168.1.1,192.168.1.101,922,0
2024-11-17 14:16:48.084766,192.168.1.2,192.168.1.100,1360,0
2024-11-17 14:16:49.084766,10.0.0.1,10.0.0.2,945,0
2024-11-17 14:16:50.084766,10.0.0.1,192.168.1.101,1396,0
2024-11-17 14:16:51.084766,192.168.1.1,192.168.1.101,644,0
2024-11-17 14:16:52.084766,192.168.1.1,10.0.0.2,232,0
2024-11-17 14:16:53.084766,172.16.0.1,10.0.0.2,162,0
2024-11-17 14:16:54.084766,172.16.0.1,192.168.1.101,813,0
2024-11-17 14:16:55.084766,172.16.0.1,192.168.1.101,851,0
2024-11-17 14:16:56.084766,192.168.1.2,192.168.1.101,859,0
2024-11-17 14:16:57.084766,172.16.0.1,10.0.0.2,781,0
2024-11-17 14:16:58.084766,10.0.0.1,192.168.1.101,1293,0
2024-11-17 14:16:59.084766,192.168.1.1,192.168.1.101,407,0
2024-11-17 14:17:00.084766,10.0.0.1,192.168.1.100,1357,0
2024-11-17 14:17:01.084766,192.168.1.1,10.0.0.2,1115,0
2024-11-17 14:17:02.084766,10.0.0.1,192.168.1.101,421,0
2024-11-17 14:17:03.084766,192.168.1.2,10.0.0.2,1179,0
2024-11-17 14:17:04.084766,172.16.0.1,172.16.0.2,701,0
2024-11-17 14:17:05.084766,192.168.1.1,172.16.0.2,891,0
2024-11-17 14:17:06.084766,192.168.1.2,10.0.0.2,836,0
2024-11-17 14:17:07.084766,172.16.0.1,172.16.0.2,335,0
2024-11-17 14:17:08.084766,172.16.0.1,10.0.0.2,969,0
2024-11-17 14:17:09.084766,192.168.1.2,192.168.1.101,738,0
2024-11-17 14:17:10.084766,192.168.1.2,172.16.0.2,874,0
2024-11-17 14:17:11.084766,192.168.1.1,192.168.1.100,406,0
2024-11-17 14:17:12.084766,10.0.0.1,192.168.1.101,415,0
2024-11-17 14:17:13.084766,192.168.1.2,172.16.0.2,913,0
2024-11-17 14:17:14.084766,192.168.1.1,192.168.1.101,1305,0
2024-11-17 14:17:15.084766,10.0.0.1,192.168.1.101,385,0
2024-11-17 14:17:16.084766,172.16.0.1,192.168.1.101,48,0
2024-11-17 14:17:17.084766,172.16.0.1,192.168.1.100,1327,0
2024-11-17 14:17:18.084766,192.168.1.2,172.16.0.2,477,0
2024-11-17 14:17:19.084766,172.16.0.1,192.168.1.101,1104,0
2024-11-17 14:17:20.084766,172.16.0.1,172.16.0.2,1096,0
2024-11-17 14:17:21.084766,172.16.0.1,192.168.1.100,319,0
2024-11-17 14:17:22.084766,192.168.1.2,172.16.0.2,927,0
2024-11-17 14:17:23.084766,10.0.0.1,10.0.0.2,81,0
2024-11-17 14:17:24.084766,10.0.0.1,172.16.0.2,1467,0
2024-11-17 14:17:25.084766,192.168.1.1,192.168.1.100,545,0
2024-11-17 14:17:26.084766,192.168.1.2,172.16.0.2,158,0
2024-11-17 14:17:27.084766,10.0.0.1,10.0.0.2,501,0
2024-11-17 14:17:28.084766,192.168.1.2,192.168.1.101,906,0
2024-11-17 14:17:29.084766,10.0.0.1,10.0.0.2,1444,0
2024-11-17 14:17:30.084766,10.0.0.1,192.168.1.101,117,0
2024-11-17 14:17:31.084766,10.0.0.1,172.16.0.2,225,0
2024-11-17 14:17:32.084766,192.168.1.2,172.16.0.2,1475,0
2024-11-17 14:17:33.084766,172.16.0.1,172.16.0.2,1369,0
2024-11-17 14:17:34.084766,172.16.0.1,172.16.0.2,1127,0
2024-11-17 14:17:35.084766,192.168.1.1,192.168.1.100,762,0
2024-11-17 14:17:36.084766,172.16.0.1,192.168.1.100,107,0
2024-11-17 14:17:37.084766,10.0.0.1,10.0.0.2,962,0
2024-11-17 14:17:38.084766,192.168.1.1,192.168.1.101,828,0
2024-11-17 14:17:39.084766,172.16.0.1,192.168.1.100,508,0
2024-11-17 14:17:40.084766,10.0.0.1,172.16.0.2,223,0
2024-11-17 14:17:41.084766,10.0.0.1,172.16.0.2,1438,0
2024-11-17 14:17:42.084766,10.0.0.1,192.168.1.101,1451,0
2024-11-17 14:17:43.084766,172.16.0.1,10.0.0.2,1237,0
2024-11-17 14:17:44.084766,192.168.1.2,10.0.0.2,1185,0
2024-11-17 14:17:45.084766,10.0.0.1,10.0.0.2,1140,0
2024-11-17 14:17:46.084766,192.168.1.2,192.168.1.101,1120,1
2024-11-17 14:17:47.084766,192.168.1.2,172.16.0.2,446,0
2024-11-17 14:17:48.084766,10.0.0.1,10.0.0.2,947,0
2024-11-17 14:17:49.084766,192.168.1.1,192.168.1.100,943,0
2024-11-17 14:17:50.084766,192.168.1.1,192.168.1.101,845,0
2024-11-17 14:17:51.084766,10.0.0.1,192.168.1.101,994,1
2024-11-17 14:17:52.084766,192.168.1.2,192.168.1.100,424,0
2024-11-17 14:17:53.084766,172.16.0.1,192.168.1.101,415,0
2024-11-17 14:17:54.084766,172.16.0.1,172.16.0.2,1201,0
