timestamp,source_ip,destination_ip,packet_size,malicious,anomaly
2024-11-17 13:28:42.311743,192.168.1.1,192.168.1.101,377,0,0
2024-11-17 13:28:43.311743,172.16.0.1,10.0.0.2,1461,0,1
2024-11-17 13:28:44.311743,192.168.1.1,192.168.1.100,1298,0,0
2024-11-17 13:28:45.311743,192.168.1.1,10.0.0.2,517,0,0
2024-11-17 13:28:46.311743,172.16.0.1,192.168.1.101,278,0,0
2024-11-17 13:28:47.311743,192.168.1.1,10.0.0.2,175,0,0
2024-11-17 13:28:48.311743,172.16.0.1,192.168.1.101,1318,0,0
2024-11-17 13:28:49.311743,192.168.1.2,192.168.1.100,823,0,0
2024-11-17 13:28:50.311743,10.0.0.1,10.0.0.2,44,0,1
2024-11-17 13:28:51.311743,10.0.0.1,172.16.0.2,1325,0,0
2024-11-17 13:28:52.311743,192.168.1.2,192.168.1.101,460,0,0
2024-11-17 13:28:53.311743,10.0.0.1,192.168.1.100,1301,0,0
2024-11-17 13:28:54.311743,172.16.0.1,172.16.0.2,844,0,0
2024-11-17 13:28:55.311743,10.0.0.1,10.0.0.2,287,0,0
2024-11-17 13:28:56.311743,192.168.1.2,10.0.0.2,166,0,0
2024-11-17 13:28:57.311743,192.168.1.2,192.168.1.101,729,0,0
2024-11-17 13:28:58.311743,172.16.0.1,172.16.0.2,259,0,0
2024-11-17 13:28:59.311743,172.16.0.1,10.0.0.2,582,0,0
2024-11-17 13:29:00.311743,10.0.0.1,172.16.0.2,1327,0,0
2024-11-17 13:29:01.311743,10.0.0.1,10.0.0.2,1331,0,0
2024-11-17 13:29:02.311743,10.0.0.1,10.0.0.2,1271,1,0
2024-11-17 13:29:03.311743,192.168.1.2,192.168.1.101,932,0,0
2024-11-17 13:29:04.311743,192.168.1.1,172.16.0.2,1318,0,0
2024-11-17 13:29:05.311743,10.0.0.1,10.0.0.2,216,0,0
2024-11-17 13:29:06.311743,10.0.0.1,10.0.0.2,248,0,0
2024-11-17 13:29:07.311743,172.16.0.1,192.168.1.101,566,0,0
2024-11-17 13:29:08.311743,192.168.1.2,192.168.1.101,73,0,0
2024-11-17 13:29:09.311743,192.168.1.1,192.168.1.100,787,1,0
2024-11-17 13:29:10.311743,10.0.0.1,172.16.0.2,1090,0,0
2024-11-17 13:29:11.311743,172.16.0.1,172.16.0.2,296,0,0
2024-11-17 13:29:12.311743,172.16.0.1,192.168.1.101,193,0,0
2024-11-17 13:29:13.311743,192.168.1.2,10.0.0.2,1142,0,0
2024-11-17 13:29:14.311743,192.168.1.1,10.0.0.2,1305,0,0
2024-11-17 13:29:15.311743,172.16.0.1,192.168.1.100,79,0,0
2024-11-17 13:29:16.311743,10.0.0.1,192.168.1.101,419,0,0
2024-11-17 13:29:17.311743,192.168.1.1,192.168.1.100,1056,1,0
2024-11-17 13:29:18.311743,10.0.0.1,192.168.1.101,1196,0,0
2024-11-17 13:29:19.311743,192.168.1.1,192.168.1.101,1408,0,0
2024-11-17 13:29:20.311743,192.168.1.2,172.16.0.2,1392,0,0
2024-11-17 13:29:21.311743,192.168.1.1,10.0.0.2,768,0,0
2024-11-17 13:29:22.311743,10.0.0.1,192.168.1.100,1316,0,0
2024-11-17 13:29:23.311743,192.168.1.2,172.16.0.2,143,0,0
2024-11-17 13:29:24.311743,192.168.1.2,192.168.1.100,619,0,0
2024-11-17 13:29:25.311743,10.0.0.1,10.0.0.2,285,1,0
2024-11-17 13:29:26.311743,192.168.1.1,10.0.0.2,638,0,0
2024-11-17 13:29:27.311743,192.168.1.2,172.16.0.2,566,0,0
2024-11-17 13:29:28.311743,192.168.1.2,192.168.1.101,538,0,0
2024-11-17 13:29:29.311743,10.0.0.1,192.168.1.100,515,0,0
2024-11-17 13:29:30.311743,192.168.1.2,192.168.1.100,1172,0,0
2024-11-17 13:29:31.311743,192.168.1.2,10.0.0.2,556,0,0
2024-11-17 13:29:32.311743,192.168.1.2,172.16.0.2,619,0,0
2024-11-17 13:29:33.311743,172.16.0.1,192.168.1.101,132,0,0
2024-11-17 13:29:34.311743,172.16.0.1,192.168.1.100,587,0,0
2024-11-17 13:29:35.311743,192.168.1.1,192.168.1.100,952,0,0
2024-11-17 13:29:36.311743,192.168.1.2,10.0.0.2,1405,0,0
2024-11-17 13:29:37.311743,192.168.1.2,192.168.1.100,622,0,0
2024-11-17 13:29:38.311743,10.0.0.1,172.16.0.2,528,0,0
2024-11-17 13:29:39.311743,10.0.0.1,172.16.0.2,464,0,0
2024-11-17 13:29:40.311743,192.168.1.2,192.168.1.101,1178,0,0
2024-11-17 13:29:41.311743,172.16.0.1,192.168.1.100,955,0,0
2024-11-17 13:29:42.311743,192.168.1.2,192.168.1.100,487,0,0
2024-11-17 13:29:43.311743,192.168.1.2,192.168.1.100,541,0,0
2024-11-17 13:29:44.311743,172.16.0.1,192.168.1.101,353,0,0
2024-11-17 13:29:45.311743,172.16.0.1,172.16.0.2,528,0,0
2024-11-17 13:29:46.311743,192.168.1.2,192.168.1.100,773,0,0
2024-11-17 13:29:47.311743,10.0.0.1,192.168.1.100,540,0,0
2024-11-17 13:29:48.311743,172.16.0.1,192.168.1.100,1422,0,0
2024-11-17 13:29:49.311743,192.168.1.1,192.168.1.101,223,0,0
2024-11-17 13:29:50.311743,172.16.0.1,172.16.0.2,961,0,0
2024-11-17 13:29:51.311743,192.168.1.2,172.16.0.2,1205,0,0
2024-11-17 13:29:52.311743,10.0.0.1,172.16.0.2,345,1,0
2024-11-17 13:29:53.311743,172.16.0.1,10.0.0.2,1168,0,0
2024-11-17 13:29:54.311743,192.168.1.1,10.0.0.2,190,0,0
2024-11-17 13:29:55.311743,192.168.1.1,192.168.1.101,740,0,0
2024-11-17 13:29:56.311743,192.168.1.1,192.168.1.101,205,0,0
2024-11-17 13:29:57.311743,192.168.1.2,172.16.0.2,387,0,0
2024-11-17 13:29:58.311743,172.16.0.1,172.16.0.2,148,1,0
2024-11-17 13:29:59.311743,10.0.0.1,10.0.0.2,1324,0,0
2024-11-17 13:30:00.311743,10.0.0.1,172.16.0.2,583,0,0
2024-11-17 13:30:01.311743,192.168.1.1,192.168.1.101,1345,0,0
2024-11-17 13:30:02.311743,10.0.0.1,192.168.1.100,399,0,0
2024-11-17 13:30:03.311743,10.0.0.1,172.16.0.2,767,0,0
2024-11-17 13:30:04.311743,172.16.0.1,192.168.1.101,1304,0,0
2024-11-17 13:30:05.311743,10.0.0.1,172.16.0.2,249,0,0
2024-11-17 13:30:06.311743,192.168.1.2,172.16.0.2,673,0,0
2024-11-17 13:30:07.311743,172.16.0.1,10.0.0.2,145,0,0
2024-11-17 13:30:08.311743,10.0.0.1,192.168.1.100,785,0,0
2024-11-17 13:30:09.311743,192.168.1.1,192.168.1.101,1288,0,0
2024-11-17 13:30:10.311743,10.0.0.1,172.16.0.2,80,0,0
2024-11-17 13:30:11.311743,192.168.1.1,172.16.0.2,1361,0,0
2024-11-17 13:30:12.311743,192.168.1.2,192.168.1.101,522,0,0
2024-11-17 13:30:13.311743,172.16.0.1,192.168.1.100,804,0,0
2024-11-17 13:30:14.311743,10.0.0.1,192.168.1.101,727,1,0
2024-11-17 13:30:15.311743,192.168.1.1,192.168.1.101,1010,0,0
2024-11-17 13:30:16.311743,10.0.0.1,10.0.0.2,1030,0,0
2024-11-17 13:30:17.311743,172.16.0.1,192.168.1.100,419,0,0
2024-11-17 13:30:18.311743,192.168.1.1,172.16.0.2,106,0,0
2024-11-17 13:30:19.311743,10.0.0.1,192.168.1.101,1005,0,0
2024-11-17 13:30:20.311743,192.168.1.1,192.168.1.100,1353,0,0
2024-11-17 13:30:21.311743,192.168.1.1,192.168.1.101,299,0,0
2024-11-17 13:30:22.311743,192.168.1.1,192.168.1.100,1439,0,0
2024-11-17 13:30:23.311743,10.0.0.1,192.168.1.101,756,0,0
2024-11-17 13:30:24.311743,172.16.0.1,10.0.0.2,1465,0,1
2024-11-17 13:30:25.311743,172.16.0.1,172.16.0.2,587,0,0
2024-11-17 13:30:26.311743,192.168.1.1,192.168.1.100,974,0,0
2024-11-17 13:30:27.311743,192.168.1.1,172.16.0.2,49,0,1
2024-11-17 13:30:28.311743,172.16.0.1,192.168.1.101,516,0,0
2024-11-17 13:30:29.311743,192.168.1.1,172.16.0.2,97,0,0
2024-11-17 13:30:30.311743,192.168.1.1,172.16.0.2,1466,0,1
2024-11-17 13:30:31.311743,192.168.1.1,192.168.1.101,728,0,0
2024-11-17 13:30:32.311743,172.16.0.1,172.16.0.2,86,0,0
2024-11-17 13:30:33.311743,172.16.0.1,10.0.0.2,1076,0,0
2024-11-17 13:30:34.311743,172.16.0.1,172.16.0.2,1159,0,0
2024-11-17 13:30:35.311743,10.0.0.1,172.16.0.2,445,0,0
2024-11-17 13:30:36.311743,10.0.0.1,192.168.1.101,991,0,0
2024-11-17 13:30:37.311743,172.16.0.1,172.16.0.2,708,0,0
2024-11-17 13:30:38.311743,172.16.0.1,10.0.0.2,1064,0,0
2024-11-17 13:30:39.311743,192.168.1.1,172.16.0.2,308,0,0
2024-11-17 13:30:40.311743,192.168.1.1,192.168.1.101,426,0,0
2024-11-17 13:30:41.311743,10.0.0.1,172.16.0.2,1362,0,0
2024-11-17 13:30:42.311743,192.168.1.1,10.0.0.2,1480,0,1
2024-11-17 13:30:43.311743,172.16.0.1,10.0.0.2,802,0,0
2024-11-17 13:30:44.311743,172.16.0.1,10.0.0.2,1304,0,0
2024-11-17 13:30:45.311743,172.16.0.1,192.168.1.101,94,0,0
2024-11-17 13:30:46.311743,192.168.1.1,172.16.0.2,1350,0,0
2024-11-17 13:30:47.311743,192.168.1.1,10.0.0.2,1123,0,0
2024-11-17 13:30:48.311743,172.16.0.1,10.0.0.2,1320,0,0
2024-11-17 13:30:49.311743,10.0.0.1,192.168.1.101,1119,0,0
2024-11-17 13:30:50.311743,192.168.1.1,192.168.1.100,1296,0,0
2024-11-17 13:30:51.311743,172.16.0.1,10.0.0.2,1322,0,0
2024-11-17 13:30:52.311743,192.168.1.2,192.168.1.101,1215,0,0
2024-11-17 13:30:53.311743,192.168.1.2,192.168.1.101,928,0,0
2024-11-17 13:30:54.311743,192.168.1.2,192.168.1.101,183,0,0
2024-11-17 13:30:55.311743,10.0.0.1,192.168.1.100,272,0,0
2024-11-17 13:30:56.311743,172.16.0.1,192.168.1.101,784,0,0
2024-11-17 13:30:57.311743,10.0.0.1,192.168.1.101,216,0,0
2024-11-17 13:30:58.311743,192.168.1.2,192.168.1.101,1479,0,1
2024-11-17 13:30:59.311743,10.0.0.1,192.168.1.101,1382,0,0
2024-11-17 13:31:00.311743,10.0.0.1,192.168.1.101,1206,0,0
2024-11-17 13:31:01.311743,172.16.0.1,192.168.1.100,142,0,0
2024-11-17 13:31:02.311743,10.0.0.1,10.0.0.2,652,0,0
2024-11-17 13:31:03.311743,10.0.0.1,172.16.0.2,1486,1,1
2024-11-17 13:31:04.311743,172.16.0.1,192.168.1.101,1021,0,0
2024-11-17 13:31:05.311743,192.168.1.2,10.0.0.2,797,0,0
2024-11-17 13:31:06.311743,192.168.1.1,192.168.1.100,1203,0,0
2024-11-17 13:31:07.311743,192.168.1.1,192.168.1.100,1286,0,0
2024-11-17 13:31:08.311743,192.168.1.2,172.16.0.2,1149,0,0
2024-11-17 13:31:09.311743,10.0.0.1,10.0.0.2,839,0,0
2024-11-17 13:31:10.311743,172.16.0.1,172.16.0.2,1085,0,0
2024-11-17 13:31:11.311743,172.16.0.1,192.168.1.100,920,0,0
2024-11-17 13:31:12.311743,10.0.0.1,192.168.1.100,36,0,1
2024-11-17 13:31:13.311743,172.16.0.1,192.168.1.101,1354,0,0
2024-11-17 13:31:14.311743,192.168.1.2,10.0.0.2,450,0,0
2024-11-17 13:31:15.311743,172.16.0.1,192.168.1.101,465,0,0
2024-11-17 13:31:16.311743,10.0.0.1,10.0.0.2,934,0,0
2024-11-17 13:31:17.311743,172.16.0.1,192.168.1.101,508,0,0
2024-11-17 13:31:18.311743,10.0.0.1,10.0.0.2,299,0,0
2024-11-17 13:31:19.311743,172.16.0.1,10.0.0.2,909,1,0
2024-11-17 13:31:20.311743,172.16.0.1,192.168.1.100,164,0,0
2024-11-17 13:31:21.311743,10.0.0.1,172.16.0.2,1238,0,0
2024-11-17 13:31:22.311743,10.0.0.1,10.0.0.2,376,0,0
2024-11-17 13:31:23.311743,192.168.1.2,10.0.0.2,1352,0,0
2024-11-17 13:31:24.311743,10.0.0.1,10.0.0.2,992,0,0
2024-11-17 13:31:25.311743,192.168.1.2,10.0.0.2,965,0,0
2024-11-17 13:31:26.311743,192.168.1.2,192.168.1.101,1286,0,0
2024-11-17 13:31:27.311743,192.168.1.1,172.16.0.2,1265,0,0
2024-11-17 13:31:28.311743,172.16.0.1,10.0.0.2,1380,0,0
2024-11-17 13:31:29.311743,172.16.0.1,192.168.1.101,1107,1,0
2024-11-17 13:31:30.311743,192.168.1.1,10.0.0.2,1237,0,0
2024-11-17 13:31:31.311743,172.16.0.1,192.168.1.101,960,0,0
2024-11-17 13:31:32.311743,10.0.0.1,10.0.0.2,313,0,0
2024-11-17 13:31:33.311743,172.16.0.1,172.16.0.2,555,1,0
2024-11-17 13:31:34.311743,172.16.0.1,172.16.0.2,877,0,0
2024-11-17 13:31:35.311743,172.16.0.1,192.168.1.100,893,0,0
2024-11-17 13:31:36.311743,172.16.0.1,10.0.0.2,1050,0,0
2024-11-17 13:31:37.311743,192.168.1.2,10.0.0.2,1305,0,0
2024-11-17 13:31:38.311743,192.168.1.2,192.168.1.100,567,0,0
2024-11-17 13:31:39.311743,192.168.1.2,192.168.1.100,921,0,0
2024-11-17 13:31:40.311743,192.168.1.2,10.0.0.2,774,0,0
2024-11-17 13:31:41.311743,192.168.1.2,192.168.1.100,946,0,0
2024-11-17 13:31:42.311743,192.168.1.2,10.0.0.2,1230,0,0
2024-11-17 13:31:43.311743,192.168.1.1,192.168.1.101,1262,0,0
2024-11-17 13:31:44.311743,10.0.0.1,10.0.0.2,1333,0,0
2024-11-17 13:31:45.311743,192.168.1.2,192.168.1.101,773,0,0
2024-11-17 13:31:46.311743,192.168.1.2,10.0.0.2,273,0,0
2024-11-17 13:31:47.311743,192.168.1.1,192.168.1.101,453,0,0
2024-11-17 13:31:48.311743,10.0.0.1,192.168.1.101,585,0,0
2024-11-17 13:31:49.311743,172.16.0.1,172.16.0.2,256,0,0
2024-11-17 13:31:50.311743,192.168.1.2,172.16.0.2,489,0,0
2024-11-17 13:31:51.311743,192.168.1.1,192.168.1.100,1345,0,0
2024-11-17 13:31:52.311743,10.0.0.1,172.16.0.2,216,0,0
2024-11-17 13:31:53.311743,172.16.0.1,172.16.0.2,1328,0,0
2024-11-17 13:31:54.311743,172.16.0.1,192.168.1.101,1413,0,0
2024-11-17 13:31:55.311743,172.16.0.1,172.16.0.2,230,0,0
2024-11-17 13:31:56.311743,192.168.1.2,192.168.1.101,1490,0,1
2024-11-17 13:31:57.311743,10.0.0.1,172.16.0.2,917,0,0
2024-11-17 13:31:58.311743,172.16.0.1,192.168.1.100,474,0,0
2024-11-17 13:31:59.311743,192.168.1.1,172.16.0.2,707,0,0
2024-11-17 13:32:00.311743,192.168.1.1,192.168.1.100,411,0,0
2024-11-17 13:32:01.311743,172.16.0.1,192.168.1.100,732,0,0
2024-11-17 13:32:02.311743,192.168.1.1,10.0.0.2,432,0,0
2024-11-17 13:32:03.311743,192.168.1.1,172.16.0.2,208,0,0
2024-11-17 13:32:04.311743,192.168.1.1,192.168.1.101,419,0,0
2024-11-17 13:32:05.311743,192.168.1.1,192.168.1.100,869,0,0
2024-11-17 13:32:06.311743,192.168.1.2,172.16.0.2,60,0,0
2024-11-17 13:32:07.311743,10.0.0.1,192.168.1.100,783,0,0
2024-11-17 13:32:08.311743,172.16.0.1,192.168.1.100,770,0,0
2024-11-17 13:32:09.311743,10.0.0.1,10.0.0.2,1382,0,0
2024-11-17 13:32:10.311743,192.168.1.1,172.16.0.2,150,0,0
2024-11-17 13:32:11.311743,172.16.0.1,192.168.1.101,547,0,0
2024-11-17 13:32:12.311743,172.16.0.1,172.16.0.2,340,0,0
2024-11-17 13:32:13.311743,192.168.1.2,172.16.0.2,57,0,0
2024-11-17 13:32:14.311743,192.168.1.2,192.168.1.101,238,0,0
2024-11-17 13:32:15.311743,192.168.1.1,192.168.1.100,1481,0,1
2024-11-17 13:32:16.311743,172.16.0.1,172.16.0.2,946,0,0
2024-11-17 13:32:17.311743,192.168.1.1,172.16.0.2,786,0,0
2024-11-17 13:32:18.311743,10.0.0.1,192.168.1.101,159,0,0
2024-11-17 13:32:19.311743,192.168.1.1,172.16.0.2,257,0,0
2024-11-17 13:32:20.311743,10.0.0.1,192.168.1.100,325,0,0
2024-11-17 13:32:21.311743,10.0.0.1,10.0.0.2,550,0,0
2024-11-17 13:32:22.311743,192.168.1.2,192.168.1.101,531,0,0
2024-11-17 13:32:23.311743,192.168.1.1,172.16.0.2,1081,0,0
2024-11-17 13:32:24.311743,192.168.1.1,10.0.0.2,75,0,0
2024-11-17 13:32:25.311743,192.168.1.1,192.168.1.101,396,0,0
2024-11-17 13:32:26.311743,10.0.0.1,192.168.1.101,1009,0,0
2024-11-17 13:32:27.311743,172.16.0.1,192.168.1.101,526,0,0
2024-11-17 13:32:28.311743,172.16.0.1,10.0.0.2,1135,0,0
2024-11-17 13:32:29.311743,10.0.0.1,192.168.1.100,925,0,0
2024-11-17 13:32:30.311743,172.16.0.1,192.168.1.101,1472,1,1
2024-11-17 13:32:31.311743,10.0.0.1,192.168.1.100,532,1,0
2024-11-17 13:32:32.311743,192.168.1.1,172.16.0.2,861,0,0
2024-11-17 13:32:33.311743,172.16.0.1,172.16.0.2,156,0,0
2024-11-17 13:32:34.311743,10.0.0.1,192.168.1.100,662,0,0
2024-11-17 13:32:35.311743,192.168.1.1,10.0.0.2,797,0,0
2024-11-17 13:32:36.311743,192.168.1.2,172.16.0.2,898,0,0
2024-11-17 13:32:37.311743,192.168.1.1,172.16.0.2,247,0,0
2024-11-17 13:32:38.311743,10.0.0.1,172.16.0.2,292,0,0
2024-11-17 13:32:39.311743,10.0.0.1,192.168.1.100,577,0,0
2024-11-17 13:32:40.311743,172.16.0.1,10.0.0.2,310,0,0
2024-11-17 13:32:41.311743,10.0.0.1,172.16.0.2,618,0,0
2024-11-17 13:32:42.311743,10.0.0.1,192.168.1.101,215,0,0
2024-11-17 13:32:43.311743,192.168.1.1,172.16.0.2,1274,0,0
2024-11-17 13:32:44.311743,192.168.1.1,192.168.1.100,1244,0,0
2024-11-17 13:32:45.311743,192.168.1.2,192.168.1.101,1363,0,0
2024-11-17 13:32:46.311743,10.0.0.1,192.168.1.101,826,0,0
2024-11-17 13:32:47.311743,192.168.1.1,172.16.0.2,837,0,0
2024-11-17 13:32:48.311743,192.168.1.2,10.0.0.2,298,0,0
2024-11-17 13:32:49.311743,192.168.1.2,192.168.1.100,845,0,0
2024-11-17 13:32:50.311743,192.168.1.1,172.16.0.2,232,0,0
2024-11-17 13:32:51.311743,10.0.0.1,192.168.1.100,421,0,0
2024-11-17 13:32:52.311743,172.16.0.1,192.168.1.100,1447,0,0
2024-11-17 13:32:53.311743,10.0.0.1,192.168.1.100,58,0,0
2024-11-17 13:32:54.311743,192.168.1.1,172.16.0.2,885,0,0
2024-11-17 13:32:55.311743,192.168.1.2,192.168.1.101,315,0,0
2024-11-17 13:32:56.311743,192.168.1.1,172.16.0.2,440,0,0
2024-11-17 13:32:57.311743,10.0.0.1,10.0.0.2,968,0,0
2024-11-17 13:32:58.311743,192.168.1.2,192.168.1.101,1199,0,0
2024-11-17 13:32:59.311743,10.0.0.1,172.16.0.2,959,0,0
2024-11-17 13:33:00.311743,10.0.0.1,192.168.1.100,760,0,0
2024-11-17 13:33:01.311743,192.168.1.1,192.168.1.101,1217,1,0
2024-11-17 13:33:02.311743,172.16.0.1,192.168.1.100,1033,0,0
2024-11-17 13:33:03.311743,172.16.0.1,192.168.1.101,676,1,0
2024-11-17 13:33:04.311743,172.16.0.1,192.168.1.100,630,0,0
2024-11-17 13:33:05.311743,172.16.0.1,172.16.0.2,1324,0,0
2024-11-17 13:33:06.311743,10.0.0.1,192.168.1.101,252,0,0
2024-11-17 13:33:07.311743,172.16.0.1,192.168.1.100,707,0,0
2024-11-17 13:33:08.311743,172.16.0.1,172.16.0.2,1213,0,0
2024-11-17 13:33:09.311743,192.168.1.1,10.0.0.2,331,0,0
2024-11-17 13:33:10.311743,172.16.0.1,192.168.1.101,1260,0,0
2024-11-17 13:33:11.311743,10.0.0.1,192.168.1.100,650,0,0
2024-11-17 13:33:12.311743,192.168.1.2,10.0.0.2,1222,0,0
2024-11-17 13:33:13.311743,192.168.1.2,192.168.1.101,1376,0,0
2024-11-17 13:33:14.311743,192.168.1.1,172.16.0.2,284,0,0
2024-11-17 13:33:15.311743,192.168.1.2,192.168.1.100,1457,0,0
2024-11-17 13:33:16.311743,192.168.1.1,192.168.1.100,660,0,0
2024-11-17 13:33:17.311743,192.168.1.1,10.0.0.2,43,0,1
2024-11-17 13:33:18.311743,172.16.0.1,192.168.1.101,488,0,0
2024-11-17 13:33:19.311743,192.168.1.2,172.16.0.2,159,0,0
2024-11-17 13:33:20.311743,172.16.0.1,172.16.0.2,345,0,0
2024-11-17 13:33:21.311743,192.168.1.1,192.168.1.100,649,0,0
2024-11-17 13:33:22.311743,10.0.0.1,192.168.1.101,922,0,0
2024-11-17 13:33:23.311743,10.0.0.1,192.168.1.101,229,0,0
2024-11-17 13:33:24.311743,172.16.0.1,192.168.1.100,1460,1,1
2024-11-17 13:33:25.311743,192.168.1.1,10.0.0.2,1496,1,1
2024-11-17 13:33:26.311743,10.0.0.1,192.168.1.100,646,0,0
2024-11-17 13:33:27.311743,192.168.1.1,192.168.1.101,537,0,0
2024-11-17 13:33:28.311743,10.0.0.1,172.16.0.2,178,0,0
2024-11-17 13:33:29.311743,192.168.1.1,172.16.0.2,898,0,0
2024-11-17 13:33:30.311743,172.16.0.1,172.16.0.2,23,0,1
2024-11-17 13:33:31.311743,172.16.0.1,192.168.1.101,330,0,0
2024-11-17 13:33:32.311743,192.168.1.1,192.168.1.101,741,0,0
2024-11-17 13:33:33.311743,192.168.1.1,172.16.0.2,1131,0,0
2024-11-17 13:33:34.311743,192.168.1.2,192.168.1.101,110,0,0
2024-11-17 13:33:35.311743,10.0.0.1,10.0.0.2,142,1,0
2024-11-17 13:33:36.311743,192.168.1.1,172.16.0.2,1369,0,0
2024-11-17 13:33:37.311743,10.0.0.1,10.0.0.2,449,0,0
2024-11-17 13:33:38.311743,10.0.0.1,192.168.1.100,346,0,0
2024-11-17 13:33:39.311743,192.168.1.2,172.16.0.2,672,0,0
2024-11-17 13:33:40.311743,10.0.0.1,192.168.1.101,1007,0,0
2024-11-17 13:33:41.311743,192.168.1.2,192.168.1.101,479,0,0
2024-11-17 13:33:42.311743,10.0.0.1,10.0.0.2,1397,0,0
2024-11-17 13:33:43.311743,192.168.1.2,192.168.1.101,1473,0,1
2024-11-17 13:33:44.311743,192.168.1.2,10.0.0.2,267,0,0
2024-11-17 13:33:45.311743,172.16.0.1,192.168.1.101,1479,0,1
2024-11-17 13:33:46.311743,192.168.1.1,10.0.0.2,1393,0,0
2024-11-17 13:33:47.311743,192.168.1.1,10.0.0.2,575,0,0
2024-11-17 13:33:48.311743,192.168.1.1,192.168.1.101,425,0,0
2024-11-17 13:33:49.311743,10.0.0.1,10.0.0.2,887,0,0
2024-11-17 13:33:50.311743,172.16.0.1,10.0.0.2,428,0,0
2024-11-17 13:33:51.311743,192.168.1.1,172.16.0.2,479,0,0
2024-11-17 13:33:52.311743,192.168.1.1,192.168.1.101,1278,0,0
2024-11-17 13:33:53.311743,192.168.1.2,172.16.0.2,94,0,0
2024-11-17 13:33:54.311743,172.16.0.1,192.168.1.100,1407,0,0
2024-11-17 13:33:55.311743,10.0.0.1,192.168.1.100,1358,0,0
2024-11-17 13:33:56.311743,172.16.0.1,172.16.0.2,1226,0,0
2024-11-17 13:33:57.311743,10.0.0.1,172.16.0.2,745,0,0
2024-11-17 13:33:58.311743,10.0.0.1,192.168.1.100,736,0,0
2024-11-17 13:33:59.311743,192.168.1.2,192.168.1.100,767,0,0
2024-11-17 13:34:00.311743,172.16.0.1,172.16.0.2,65,0,0
2024-11-17 13:34:01.311743,192.168.1.2,192.168.1.100,1023,0,0
2024-11-17 13:34:02.311743,172.16.0.1,192.168.1.101,1205,0,0
2024-11-17 13:34:03.311743,192.168.1.1,10.0.0.2,1075,0,0
2024-11-17 13:34:04.311743,192.168.1.1,192.168.1.100,1118,0,0
2024-11-17 13:34:05.311743,172.16.0.1,10.0.0.2,1264,0,0
2024-11-17 13:34:06.311743,10.0.0.1,172.16.0.2,613,0,0
2024-11-17 13:34:07.311743,192.168.1.2,172.16.0.2,1050,0,0
2024-11-17 13:34:08.311743,192.168.1.2,10.0.0.2,326,0,0
2024-11-17 13:34:09.311743,172.16.0.1,192.168.1.101,1209,0,0
2024-11-17 13:34:10.311743,10.0.0.1,172.16.0.2,975,0,0
2024-11-17 13:34:11.311743,172.16.0.1,172.16.0.2,853,0,0
2024-11-17 13:34:12.311743,192.168.1.2,10.0.0.2,433,0,0
2024-11-17 13:34:13.311743,172.16.0.1,192.168.1.100,512,0,0
2024-11-17 13:34:14.311743,192.168.1.2,192.168.1.101,1132,0,0
2024-11-17 13:34:15.311743,172.16.0.1,192.168.1.100,339,0,0
2024-11-17 13:34:16.311743,192.168.1.2,172.16.0.2,455,0,0
2024-11-17 13:34:17.311743,192.168.1.1,192.168.1.101,837,0,0
2024-11-17 13:34:18.311743,192.168.1.2,192.168.1.100,326,0,0
2024-11-17 13:34:19.311743,172.16.0.1,192.168.1.100,1343,0,0
2024-11-17 13:34:20.311743,192.168.1.2,172.16.0.2,1427,0,0
2024-11-17 13:34:21.311743,192.168.1.2,10.0.0.2,762,0,0
2024-11-17 13:34:22.311743,192.168.1.2,192.168.1.100,1044,0,0
2024-11-17 13:34:23.311743,192.168.1.2,172.16.0.2,871,0,0
2024-11-17 13:34:24.311743,172.16.0.1,192.168.1.100,435,0,0
2024-11-17 13:34:25.311743,172.16.0.1,192.168.1.101,775,0,0
2024-11-17 13:34:26.311743,192.168.1.1,172.16.0.2,142,0,0
2024-11-17 13:34:27.311743,172.16.0.1,172.16.0.2,690,0,0
2024-11-17 13:34:28.311743,10.0.0.1,192.168.1.100,824,0,0
2024-11-17 13:34:29.311743,10.0.0.1,10.0.0.2,47,0,1
2024-11-17 13:34:30.311743,192.168.1.2,192.168.1.101,323,0,0
2024-11-17 13:34:31.311743,10.0.0.1,172.16.0.2,740,0,0
2024-11-17 13:34:32.311743,192.168.1.2,192.168.1.101,1306,0,0
2024-11-17 13:34:33.311743,172.16.0.1,192.168.1.100,1443,1,0
2024-11-17 13:34:34.311743,172.16.0.1,172.16.0.2,525,1,0
2024-11-17 13:34:35.311743,192.168.1.2,192.168.1.101,844,0,0
2024-11-17 13:34:36.311743,192.168.1.1,192.168.1.100,484,0,0
2024-11-17 13:34:37.311743,192.168.1.2,10.0.0.2,308,0,0
2024-11-17 13:34:38.311743,10.0.0.1,192.168.1.100,86,0,0
2024-11-17 13:34:39.311743,192.168.1.1,10.0.0.2,111,0,0
2024-11-17 13:34:40.311743,10.0.0.1,10.0.0.2,987,0,0
2024-11-17 13:34:41.311743,172.16.0.1,192.168.1.101,842,0,0
2024-11-17 13:34:42.311743,10.0.0.1,172.16.0.2,659,0,0
2024-11-17 13:34:43.311743,10.0.0.1,172.16.0.2,1346,0,0
2024-11-17 13:34:44.311743,192.168.1.1,10.0.0.2,1332,0,0
2024-11-17 13:34:45.311743,192.168.1.2,192.168.1.100,1003,0,0
